Temperature (°C),pH,TDS (ppm),EC (NTU),Quality,Quality Description
17.072989499526948,8.292374474689058,258.810950319194,79.49904079788996,Poor,Water is of poor quality and may require significant treatment.
23.6607396578414,6.272858328101027,915.9771694810603,55.21233502114951,Unacceptable,Water is not suitable for consumption.
8.627103967072975,7.240654581134418,861.1677637948442,78.95928666068366,Poor,Water is of poor quality and may require significant treatment.
38.91978358156234,6.737929839066654,439.6661695007752,60.37438447811962,Good,"Water is suitable for consumption, but may require treatment."
33.88007779941024,6.383543684086246,821.9073864945409,61.22154487914937,Unacceptable,Water is not suitable for consumption.
24.520704938331665,8.53804394397103,817.280555380055,97.63226161798943,Unacceptable,Water is not suitable for consumption.
14.701903174134006,7.724279511541795,988.7034054607957,31.500683801733732,Poor,Water is of poor quality and may require significant treatment.
10.039019716947129,8.194630664659766,823.2623821393152,55.805183554358194,Poor,Water is of poor quality and may require significant treatment.
22.402695266445562,7.832215518279814,709.4071656841612,92.9296771309123,Poor,Water is of poor quality and may require significant treatment.
26.89449520910167,8.016873827398154,778.7874213780194,75.34267884537964,Poor,Water is of poor quality and may require significant treatment.
8.86230764460475,6.723789296409199,277.285876246287,34.488665388119855,Excellent,Water is of exceptional quality.
4.166765709588183,6.668925901434073,612.7774728894645,3.656739824225208,Moderate,"Water is acceptable, but may have some impurities."
10.116513529179,6.817325349959581,294.75966739717774,17.20938279351443,Excellent,Water is of exceptional quality.
23.27826131851199,8.085788901108991,532.3402121666327,44.04587111647237,Poor,Water is of poor quality and may require significant treatment.
13.893881307254446,7.206617080192957,106.37942374444032,66.52010336776904,Excellent,Water is of exceptional quality.
18.324144796147184,7.82395775676339,286.6293131324319,35.12264386892239,Poor,Water is of poor quality and may require significant treatment.
35.743695759442815,6.488343494403647,640.4171772810623,32.8175395631378,Unacceptable,Water is not suitable for consumption.
26.153823945600823,6.573001122044134,38.91978269576401,26.608559621478754,Excellent,Water is of exceptional quality.
28.89284159450456,8.333289938543174,212.45037358362674,49.23597473681167,Poor,Water is of poor quality and may require significant treatment.
18.73721107677327,8.731270999598122,527.5590365908307,74.3456025030455,Unacceptable,Water is not suitable for consumption.
33.90043886588523,7.058216601509997,95.8367492410821,89.48748955402377,Excellent,Water is of exceptional quality.
5.6565614771655,8.324242827266534,590.2613070424482,80.82348318722056,Poor,Water is of poor quality and may require significant treatment.
12.21554370433719,6.258899738665798,984.1393971944213,55.81211563304856,Unacceptable,Water is not suitable for consumption.
45.70184066442916,8.244068615361057,452.72977330330934,35.702273358181124,Poor,Water is of poor quality and may require significant treatment.
13.405862172262067,7.689487382050135,255.70238073304995,44.22838462639338,Poor,Water is of poor quality and may require significant treatment.
27.741331751454233,8.343115140212735,957.8438808758746,32.68497107271203,Poor,Water is of poor quality and may require significant treatment.
32.88338367514897,8.094125173835213,282.1477200030461,73.17506989435003,Poor,Water is of poor quality and may require significant treatment.
34.002626279021555,8.74812548413973,831.1026654662618,10.98961858246309,Unacceptable,Water is not suitable for consumption.
49.427476095963215,6.527228446160278,800.362077259339,57.380890921772135,Poor,Water is of poor quality and may require significant treatment.
41.423364752005156,7.3422638748548925,157.89494414963102,10.272925464237037,Excellent,Water is of exceptional quality.
27.350615259191258,7.344488315674124,933.5642940281606,90.54758340942215,Poor,Water is of poor quality and may require significant treatment.
9.415398395869135,7.374045057286267,309.86414819097877,32.407409218030445,Good,"Water is suitable for consumption, but may require treatment."
4.75992122434607,6.908418650818448,456.57596419954064,95.90557828748828,Good,"Water is suitable for consumption, but may require treatment."
40.39790017391648,8.917103838829782,850.3542927355081,97.51268300101663,Unacceptable,Water is not suitable for consumption.
8.673708738121949,7.661966172863014,787.7711482916396,57.3858842314032,Poor,Water is of poor quality and may require significant treatment.
48.093295314708904,6.816341552498689,457.47389076869007,28.06353675975527,Good,"Water is suitable for consumption, but may require treatment."
2.982766240801654,7.614034198125232,119.47500321433613,43.54942384938219,Poor,Water is of poor quality and may require significant treatment.
39.72577583876708,6.210805318508798,503.86371859336856,69.60684553372481,Unacceptable,Water is not suitable for consumption.
41.20064436079044,7.100318362980991,40.1643961003092,90.12435732879797,Excellent,Water is of exceptional quality.
2.4341430371903785,8.695057265184367,361.6903991528565,48.15514513699329,Unacceptable,Water is not suitable for consumption.
44.62217814310657,6.045331762203233,769.9388553549977,87.31771293883247,Unacceptable,Water is not suitable for consumption.
6.85346040447043,7.049418207157073,863.0687620893317,57.830441334055514,Poor,Water is of poor quality and may require significant treatment.
0.6918337443094058,6.00162015195869,284.7896349022825,35.450946157949005,Unacceptable,Water is not suitable for consumption.
44.99403667056957,7.094873652885745,225.6428835304567,51.81998916586931,Excellent,Water is of exceptional quality.
48.89670164512252,6.480230062562315,446.4393799009202,91.76690183261422,Unacceptable,Water is not suitable for consumption.
5.080546687650406,8.594610257193725,503.30403313211235,35.97730775470394,Unacceptable,Water is not suitable for consumption.
7.237065074485393,6.793739324034394,296.6232203843671,94.95258681863166,Excellent,Water is of exceptional quality.
41.306371058635975,8.818616693370036,140.5979307789933,73.07188128904022,Unacceptable,Water is not suitable for consumption.
5.00837316310902,6.925613534701881,786.7900994682275,8.198076263474363,Moderate,"Water is acceptable, but may have some impurities."
19.079860642437858,7.887590353237224,404.2152453843391,79.69642438152947,Poor,Water is of poor quality and may require significant treatment.
41.71559392727111,8.86205091014489,269.716317710148,31.616766158263708,Unacceptable,Water is not suitable for consumption.
29.900131934817896,6.3509376099051815,310.71659009456766,60.58399729511894,Unacceptable,Water is not suitable for consumption.
34.903570993097226,8.139759724726908,466.5743083417626,66.81685766327897,Poor,Water is of poor quality and may require significant treatment.
32.728144239285015,8.399931069499747,117.94688200176529,27.2730819693875,Poor,Water is of poor quality and may require significant treatment.
8.26572102665658,8.4161518715911,719.1688718136484,65.82852046319452,Poor,Water is of poor quality and may require significant treatment.
5.411094378744047,8.39571885348425,722.2439512538634,64.21228621029235,Poor,Water is of poor quality and may require significant treatment.
29.273227023964882,6.633161752992434,0.48472974677704617,87.23206358591057,Excellent,Water is of exceptional quality.
0.7683207065538322,6.545345851989237,294.93400579681196,16.635097271767265,Excellent,Water is of exceptional quality.
49.62062979975401,8.145536656023964,47.931671532291276,67.84307065758657,Poor,Water is of poor quality and may require significant treatment.
36.057868798626465,6.7269067907262325,364.8064954835033,40.969882564699176,Good,"Water is suitable for consumption, but may require treatment."
0.2533529530187817,6.398526712624963,938.7573134664141,4.711373262347706,Unacceptable,Water is not suitable for consumption.
21.51704208828446,8.526074345251473,306.732166370402,3.2154391251520753,Unacceptable,Water is not suitable for consumption.
7.623285085813569,8.442664147905495,776.3589041966414,24.304645780892365,Poor,Water is of poor quality and may require significant treatment.
26.962861764795743,6.971261407614403,194.14724709403552,15.620991378069593,Excellent,Water is of exceptional quality.
10.307291384152723,8.855098312948792,697.6407437396317,32.77981127225941,Unacceptable,Water is not suitable for consumption.
9.749755656651443,6.21910520089843,760.3314552190188,28.578900969862453,Unacceptable,Water is not suitable for consumption.
14.230313849072296,8.609209339892008,542.887618320715,6.266961660586645,Unacceptable,Water is not suitable for consumption.
32.29503660393813,6.728219569559839,571.5212299583098,50.7371168406285,Moderate,"Water is acceptable, but may have some impurities."
30.23901406877205,8.810380624775199,941.0949417567151,39.34997040086675,Unacceptable,Water is not suitable for consumption.
37.20882264185637,6.055165769353975,645.1625171691612,48.770861951620105,Unacceptable,Water is not suitable for consumption.
33.76460197277706,8.311309425789998,558.9019527030589,10.582001139019281,Poor,Water is of poor quality and may require significant treatment.
47.3042130719135,8.9586722159956,150.91107255557202,30.048537936167453,Unacceptable,Water is not suitable for consumption.
17.40883742788969,7.904760737468084,399.092643508265,3.7534601776609056,Poor,Water is of poor quality and may require significant treatment.
2.757068530313439,6.103378593104334,294.9029302571994,66.0234157694368,Unacceptable,Water is not suitable for consumption.
22.947119873651744,8.342199532753543,122.61058338031793,40.83317898655665,Poor,Water is of poor quality and may require significant treatment.
